"stidstd","schoolid","st04q01","st81q01","st81q02","st81q03","st81q04","st81q05","st62q01","st62q03","st62q06","st62q07","st62q12","st62q15","st62q16","pv1math","pv2math","pv3math","pv4math","pv5math","st81q01s","st81q02s","st81q03s","st81q04s","st81q05s","st62q01s","st62q03s","st62q06s","st62q07s","st62q12s","st62q15s","st62q16s"
403,17,1,3,3,4,4,2,3,4,4,4,3,4,4,0.163,0.215,-0.108,0.197,-0.169,3.375,3.375,3.5,3.625,3.625,1.875,4.375,3.875,3.25,2.25,3.625,3.875
413,17,2,4,3,3,4,4,2,5,5,1,1,2,5,0.79,0.906,0.916,0.888,0.299,3.375,3.375,3.5,3.625,3.625,1.875,4.375,3.875,3.25,2.25,3.625,3.875
415,17,1,3,4,3,3,3,1,4,4,4,2,4,3,-0.473,-0.562,-0.022,-0.132,-0.285,3.375,3.375,3.5,3.625,3.625,1.875,4.375,3.875,3.25,2.25,3.625,3.875
421,17,2,4,3,4,4,4,2,5,5,5,2,3,5,0.175,1.316,0.52,0.996,1.175,3.375,3.375,3.5,3.625,3.625,1.875,4.375,3.875,3.25,2.25,3.625,3.875
422,18,2,3,2,4,3,3,3,3,3,3,1,1,3,0.314,-0.431,-0.216,-0.585,0.118,2.9,2.6,3.1,3,3.6,2.3,4.6,4.1,3.5,1.9,3.4,4.6
423,18,2,3,3,3,3,3,2,5,5,3,5,5,5,0.53,0.838,0.513,0.023,-0.118,2.9,2.6,3.1,3,3.6,2.3,4.6,4.1,3.5,1.9,3.4,4.6
428,18,2,3,3,3,4,4,2,4,4,4,1,4,4,1.307,1.419,0.589,1.403,1.076,2.9,2.6,3.1,3,3.6,2.3,4.6,4.1,3.5,1.9,3.4,4.6
430,18,2,1,3,3,2,4,4,5,4,3,3,3,5,0.971,1.277,1.074,1.608,1.192,2.9,2.6,3.1,3,3.6,2.3,4.6,4.1,3.5,1.9,3.4,4.6
434,18,1,3,2,4,4,4,1,4,4,3,1,1,4,0.272,0.571,-0.1,0.509,0.606,2.9,2.6,3.1,3,3.6,2.3,4.6,4.1,3.5,1.9,3.4,4.6
436,18,1,3,2,2,2,3,1,5,5,3,1,4,5,0.53,-0.464,1.051,0.753,0.57,2.9,2.6,3.1,3,3.6,2.3,4.6,4.1,3.5,1.9,3.4,4.6
440,18,2,3,3,3,3,3,3,5,5,5,1,5,5,1.762,1.142,0.716,0.8,1.237,2.9,2.6,3.1,3,3.6,2.3,4.6,4.1,3.5,1.9,3.4,4.6
443,18,2,3,2,3,3,4,2,5,4,3,2,3,5,1.937,1.709,1.673,1.513,1.265,2.9,2.6,3.1,3,3.6,2.3,4.6,4.1,3.5,1.9,3.4,4.6
449,18,2,4,3,3,3,4,2,5,3,4,3,3,5,0.879,1.264,1.721,1.685,1.303,2.9,2.6,3.1,3,3.6,2.3,4.6,4.1,3.5,1.9,3.4,4.6
451,18,1,3,3,3,3,4,3,5,4,4,1,5,5,0.101,0.737,0.211,0.461,0.672,2.9,2.6,3.1,3,3.6,2.3,4.6,4.1,3.5,1.9,3.4,4.6
453,19,2,3,3,2,3,3,1,4,4,1,1,4,1,0.359,0.298,0.736,0.191,0.197,2.6,2.6,2.4,2.6,2.6,2,3.8,4,2.6,1.8,3,2.6
454,19,2,1,1,1,1,1,4,4,4,4,4,4,4,-1.533,-1.235,-0.558,-0.49,-1.074,2.6,2.6,2.4,2.6,2.6,2,3.8,4,2.6,1.8,3,2.6
460,19,2,3,3,3,3,3,2,5,4,1,1,2,5,-0.724,-0.184,-0.641,-0.809,-0.83,2.6,2.6,2.4,2.6,2.6,2,3.8,4,2.6,1.8,3,2.6
463,19,2,3,3,4,3,4,1,2,4,3,1,1,1,-0.677,-0.025,-0.482,-0.11,0.334,2.6,2.6,2.4,2.6,2.6,2,3.8,4,2.6,1.8,3,2.6
464,19,2,3,3,2,3,2,2,4,4,4,2,4,2,-0.658,-0.466,-0.653,-0.26,-0.685,2.6,2.6,2.4,2.6,2.6,2,3.8,4,2.6,1.8,3,2.6
470,20,2,1,1,1,3,1,1,4,1,4,1,1,1,-2.123,-1.81,-1.681,-1.505,-0.999,3,2.71428571428571,3.14285714285714,3.14285714285714,3,1.28571428571429,3.28571428571429,2.85714285714286,2.28571428571429,2,3.14285714285714,1.71428571428571
471,20,2,3,2,4,1,2,1,1,2,2,2,2,2,-0.6,-0.7,-1.179,-0.472,-1.305,3,2.71428571428571,3.14285714285714,3.14285714285714,3,1.28571428571429,3.28571428571429,2.85714285714286,2.28571428571429,2,3.14285714285714,1.71428571428571
476,20,1,3,3,3,4,4,1,4,4,1,4,4,2,-0.511,-0.701,-0.452,-0.192,-0.425,3,2.71428571428571,3.14285714285714,3.14285714285714,3,1.28571428571429,3.28571428571429,2.85714285714286,2.28571428571429,2,3.14285714285714,1.71428571428571
477,20,1,4,4,4,4,4,1,4,4,1,1,4,1,-0.594,-1.322,-1.497,-1.016,-1.14,3,2.71428571428571,3.14285714285714,3.14285714285714,3,1.28571428571429,3.28571428571429,2.85714285714286,2.28571428571429,2,3.14285714285714,1.71428571428571
487,20,2,4,3,4,4,4,3,4,4,3,4,4,4,0.669,0.527,0.472,0.476,0.427,3,2.71428571428571,3.14285714285714,3.14285714285714,3,1.28571428571429,3.28571428571429,2.85714285714286,2.28571428571429,2,3.14285714285714,1.71428571428571
492,20,1,3,3,3,3,3,1,3,2,2,1,3,1,-0.657,-0.117,-0.776,-0.91,-0.503,3,2.71428571428571,3.14285714285714,3.14285714285714,3,1.28571428571429,3.28571428571429,2.85714285714286,2.28571428571429,2,3.14285714285714,1.71428571428571
502,20,1,3,3,3,3,3,1,3,3,3,1,4,1,-0.668,-0.689,-1.044,-0.922,-0.368,3,2.71428571428571,3.14285714285714,3.14285714285714,3,1.28571428571429,3.28571428571429,2.85714285714286,2.28571428571429,2,3.14285714285714,1.71428571428571
506,21,1,2,2,4,3,4,1,5,5,4,1,5,1,0.677,0.591,0.67,0.9,0.277,2.9,2.8,2.8,3.3,3.5,1.7,4.3,4.6,2.6,3.1,4.7,1.6
508,21,1,4,4,3,3,3,1,5,5,1,5,5,1,1.459,1.212,1.233,0.757,0.969,2.9,2.8,2.8,3.3,3.5,1.7,4.3,4.6,2.6,3.1,4.7,1.6
509,21,1,3,3,3,3,3,1,4,5,3,3,5,2,1.597,1.528,1.358,1.692,2.122,2.9,2.8,2.8,3.3,3.5,1.7,4.3,4.6,2.6,3.1,4.7,1.6
512,21,2,3,3,3,3,3,1,3,4,1,4,5,1,1.873,1.792,1.845,1.753,1.056,2.9,2.8,2.8,3.3,3.5,1.7,4.3,4.6,2.6,3.1,4.7,1.6
516,21,1,3,3,2,3,3,4,4,4,4,1,4,1,0.271,0.895,0.279,0.676,0.063,2.9,2.8,2.8,3.3,3.5,1.7,4.3,4.6,2.6,3.1,4.7,1.6
517,21,1,3,3,3,3,4,5,5,5,5,5,5,3,0.743,1.533,1.117,0.932,0.659,2.9,2.8,2.8,3.3,3.5,1.7,4.3,4.6,2.6,3.1,4.7,1.6
522,21,1,4,3,3,4,4,1,4,5,1,4,5,1,0.34,0.638,-0.022,0.643,1.396,2.9,2.8,2.8,3.3,3.5,1.7,4.3,4.6,2.6,3.1,4.7,1.6
524,21,1,3,3,3,4,4,1,5,5,4,5,5,3,1.575,1.552,1.852,1.872,1.706,2.9,2.8,2.8,3.3,3.5,1.7,4.3,4.6,2.6,3.1,4.7,1.6
531,21,2,1,1,1,3,3,1,3,3,2,2,3,2,-0.79,0.132,0.671,-0.122,0.639,2.9,2.8,2.8,3.3,3.5,1.7,4.3,4.6,2.6,3.1,4.7,1.6
533,21,1,3,3,3,4,4,1,5,5,1,1,5,1,0.438,-0.521,0.646,0.123,0.501,2.9,2.8,2.8,3.3,3.5,1.7,4.3,4.6,2.6,3.1,4.7,1.6
538,22,1,2,1,2,1,3,1,2,4,4,2,1,1,-0.183,0.298,0.378,0.472,0.276,2.75,2.5,3,3.08333333333333,3.58333333333333,1.83333333333333,3.83333333333333,3.75,3.91666666666667,2.08333333333333,3.16666666666667,1.83333333333333
539,22,1,3,3,4,4,3,1,4,4,4,3,4,3,-0.724,-1.205,-0.507,-0.382,-1.068,2.75,2.5,3,3.08333333333333,3.58333333333333,1.83333333333333,3.83333333333333,3.75,3.91666666666667,2.08333333333333,3.16666666666667,1.83333333333333
541,22,1,4,4,4,4,4,5,5,5,5,5,5,5,0.001,0.044,0.191,-0.076,0.46,2.75,2.5,3,3.08333333333333,3.58333333333333,1.83333333333333,3.83333333333333,3.75,3.91666666666667,2.08333333333333,3.16666666666667,1.83333333333333
545,22,1,3,3,3,3,4,1,3,4,5,2,4,1,0.319,0.157,0.405,0.701,-0.499,2.75,2.5,3,3.08333333333333,3.58333333333333,1.83333333333333,3.83333333333333,3.75,3.91666666666667,2.08333333333333,3.16666666666667,1.83333333333333
546,22,1,4,3,3,4,4,1,4,3,5,1,4,1,-0.028,-0.726,-0.443,-0.329,-0.597,2.75,2.5,3,3.08333333333333,3.58333333333333,1.83333333333333,3.83333333333333,3.75,3.91666666666667,2.08333333333333,3.16666666666667,1.83333333333333
547,22,1,3,3,4,4,4,2,5,5,5,3,5,3,0.197,0.675,0.015,0.366,-0.045,2.75,2.5,3,3.08333333333333,3.58333333333333,1.83333333333333,3.83333333333333,3.75,3.91666666666667,2.08333333333333,3.16666666666667,1.83333333333333
548,22,1,2,1,4,4,4,3,4,4,4,2,3,2,-0.25,-1.015,-0.249,-0.618,-0.853,2.75,2.5,3,3.08333333333333,3.58333333333333,1.83333333333333,3.83333333333333,3.75,3.91666666666667,2.08333333333333,3.16666666666667,1.83333333333333
550,22,1,3,3,4,4,4,2,2,3,2,1,2,1,-0.328,-0.565,-1.256,-0.415,0.028,2.75,2.5,3,3.08333333333333,3.58333333333333,1.83333333333333,3.83333333333333,3.75,3.91666666666667,2.08333333333333,3.16666666666667,1.83333333333333
552,22,1,1,2,1,1,3,1,5,3,1,1,4,1,0.599,0.592,0.705,0.17,0.786,2.75,2.5,3,3.08333333333333,3.58333333333333,1.83333333333333,3.83333333333333,3.75,3.91666666666667,2.08333333333333,3.16666666666667,1.83333333333333
555,22,1,4,3,3,4,4,1,5,3,5,1,2,1,-0.057,-0.823,-0.506,-0.067,-0.062,2.75,2.5,3,3.08333333333333,3.58333333333333,1.83333333333333,3.83333333333333,3.75,3.91666666666667,2.08333333333333,3.16666666666667,1.83333333333333
557,22,1,1,1,1,1,3,1,3,3,3,1,1,2,-0.846,-0.967,-1.076,-0.189,-1.133,2.75,2.5,3,3.08333333333333,3.58333333333333,1.83333333333333,3.83333333333333,3.75,3.91666666666667,2.08333333333333,3.16666666666667,1.83333333333333
569,22,1,3,3,3,3,3,3,4,4,4,3,3,1,-0.069,-0.015,-0.774,-0.381,-0.321,2.75,2.5,3,3.08333333333333,3.58333333333333,1.83333333333333,3.83333333333333,3.75,3.91666666666667,2.08333333333333,3.16666666666667,1.83333333333333
576,23,2,1,2,2,2,1,2,5,4,3,2,4,3,-0.197,0.329,0.755,0.064,-0.236,2.5,2.5,2.83333333333333,2.66666666666667,3.16666666666667,1.83333333333333,3.5,3.33333333333333,2,2.5,4.33333333333333,2.33333333333333
578,23,1,3,3,3,3,3,1,2,2,3,1,5,1,-0.202,0.089,-0.044,-0.637,-0.037,2.5,2.5,2.83333333333333,2.66666666666667,3.16666666666667,1.83333333333333,3.5,3.33333333333333,2,2.5,4.33333333333333,2.33333333333333
579,23,1,3,4,4,4,4,3,4,4,2,3,5,4,-0.634,0.265,-0.91,-0.742,-0.176,2.5,2.5,2.83333333333333,2.66666666666667,3.16666666666667,1.83333333333333,3.5,3.33333333333333,2,2.5,4.33333333333333,2.33333333333333
581,23,1,3,1,3,2,4,1,4,2,2,4,4,2,1.423,0.94,1.007,1.563,1.215,2.5,2.5,2.83333333333333,2.66666666666667,3.16666666666667,1.83333333333333,3.5,3.33333333333333,2,2.5,4.33333333333333,2.33333333333333
587,23,2,3,3,3,3,3,3,4,4,1,4,5,3,1.228,0.802,0.567,0.83,0.376,2.5,2.5,2.83333333333333,2.66666666666667,3.16666666666667,1.83333333333333,3.5,3.33333333333333,2,2.5,4.33333333333333,2.33333333333333
588,23,1,2,2,2,2,4,1,2,4,1,1,3,1,-0.097,-0.357,-0.086,-0.14,-0.045,2.5,2.5,2.83333333333333,2.66666666666667,3.16666666666667,1.83333333333333,3.5,3.33333333333333,2,2.5,4.33333333333333,2.33333333333333
591,24,2,3,3,3,3,3,5,5,5,5,1,5,5,-0.531,-0.25,-0.327,-0.168,-0.615,3,3,2.9,3,3.1,2.6,3.4,3.9,2.9,2.3,3.4,3.4
595,24,2,3,4,3,4,4,3,3,4,4,4,4,3,0.96,0.312,0.906,1.294,0.639,3,3,2.9,3,3.1,2.6,3.4,3.9,2.9,2.3,3.4,3.4
598,24,2,2,2,2,2,2,1,2,3,1,2,3,3,-1.42,-1.077,-0.525,-1.086,-0.476,3,3,2.9,3,3.1,2.6,3.4,3.9,2.9,2.3,3.4,3.4
599,24,2,4,4,4,4,4,1,4,4,1,3,3,4,0.158,0.346,-0.572,0.283,0.391,3,3,2.9,3,3.1,2.6,3.4,3.9,2.9,2.3,3.4,3.4
604,24,2,1,2,2,2,2,3,4,4,4,3,4,4,-1.379,-1.239,-0.361,-0.641,-0.481,3,3,2.9,3,3.1,2.6,3.4,3.9,2.9,2.3,3.4,3.4
607,24,2,4,2,4,4,4,3,4,4,3,4,3,3,0.043,-0.756,0.781,-0.438,-0.661,3,3,2.9,3,3.1,2.6,3.4,3.9,2.9,2.3,3.4,3.4
612,24,2,4,4,4,4,4,3,4,4,4,1,3,3,-1.22,-0.228,-0.259,0.023,-1.27,3,3,2.9,3,3.1,2.6,3.4,3.9,2.9,2.3,3.4,3.4
618,24,2,3,3,1,1,1,4,2,3,1,1,4,1,-0.656,-0.329,-0.259,-0.808,-0.739,3,3,2.9,3,3.1,2.6,3.4,3.9,2.9,2.3,3.4,3.4
621,24,2,3,3,3,3,3,2,3,4,3,2,2,5,0.63,0.68,1.329,0.674,0.174,3,3,2.9,3,3.1,2.6,3.4,3.9,2.9,2.3,3.4,3.4
625,24,2,3,3,3,3,4,1,3,4,3,2,3,3,1.013,1.285,0.309,0.706,0.534,3,3,2.9,3,3.1,2.6,3.4,3.9,2.9,2.3,3.4,3.4
626,25,2,2,2,2,2,2,1,2,1,1,1,1,1,-1.699,-0.827,-0.969,-1.7,-0.868,2.7,3.1,2.9,3.3,3.2,1.5,4.1,3.7,2.5,1.8,3.5,1.7
628,25,2,4,4,4,4,4,1,4,5,1,1,5,4,-0.52,-0.935,-1.077,-0.741,-0.852,2.7,3.1,2.9,3.3,3.2,1.5,4.1,3.7,2.5,1.8,3.5,1.7
631,25,1,3,3,3,4,4,2,4,4,4,1,5,1,0.596,0.613,0.702,0.123,-0.165,2.7,3.1,2.9,3.3,3.2,1.5,4.1,3.7,2.5,1.8,3.5,1.7
632,25,1,1,4,3,3,3,1,5,4,4,2,4,2,-0.577,-0.239,-0.271,-0.527,-0.175,2.7,3.1,2.9,3.3,3.2,1.5,4.1,3.7,2.5,1.8,3.5,1.7
639,25,1,4,4,4,4,4,1,5,5,1,5,5,1,-0.225,-0.216,0.246,-0.459,-0.761,2.7,3.1,2.9,3.3,3.2,1.5,4.1,3.7,2.5,1.8,3.5,1.7
640,25,2,2,1,1,2,1,3,3,5,1,3,3,3,-0.876,-0.638,-0.287,-1.353,-0.338,2.7,3.1,2.9,3.3,3.2,1.5,4.1,3.7,2.5,1.8,3.5,1.7
642,25,2,4,3,4,4,4,3,5,4,3,1,5,2,0.968,0.264,0.724,0.358,0.274,2.7,3.1,2.9,3.3,3.2,1.5,4.1,3.7,2.5,1.8,3.5,1.7
645,25,2,3,3,3,4,3,1,4,3,1,1,1,1,-1.578,-0.741,-0.76,-0.805,-0.679,2.7,3.1,2.9,3.3,3.2,1.5,4.1,3.7,2.5,1.8,3.5,1.7
648,25,2,1,3,1,2,3,1,5,2,5,1,1,1,-0.508,-0.934,-0.37,-0.459,0.165,2.7,3.1,2.9,3.3,3.2,1.5,4.1,3.7,2.5,1.8,3.5,1.7
652,25,1,3,4,4,4,4,1,4,4,4,2,5,1,0.643,0.479,0.244,1.023,-0.209,2.7,3.1,2.9,3.3,3.2,1.5,4.1,3.7,2.5,1.8,3.5,1.7
659,26,1,3,4,3,4,4,2,4,4,4,1,4,4,-0.197,-0.625,-0.074,-0.071,-0.45,3.125,3.125,3.125,3.5,3.75,2.5,3.625,3.75,3.5,2.125,3.25,3.375
664,26,1,4,2,1,2,4,1,2,3,2,1,2,2,-0.52,-1.114,-0.595,-1.123,-0.039,3.125,3.125,3.125,3.5,3.75,2.5,3.625,3.75,3.5,2.125,3.25,3.375
666,26,2,4,3,3,3,3,3,3,3,3,3,3,3,-0.597,-0.484,0.124,-0.66,0.211,3.125,3.125,3.125,3.5,3.75,2.5,3.625,3.75,3.5,2.125,3.25,3.375
667,26,1,4,4,4,4,4,2,3,4,3,1,3,4,-0.949,-0.441,-0.819,-0.763,-0.784,3.125,3.125,3.125,3.5,3.75,2.5,3.625,3.75,3.5,2.125,3.25,3.375
669,26,1,3,3,3,4,3,2,3,3,3,1,3,3,-0.192,-0.148,0.335,-0.178,-0.162,3.125,3.125,3.125,3.5,3.75,2.5,3.625,3.75,3.5,2.125,3.25,3.375
671,26,1,1,3,4,4,4,4,5,4,4,4,4,4,0.021,-1.508,-1.615,-1.405,-1.417,3.125,3.125,3.125,3.5,3.75,2.5,3.625,3.75,3.5,2.125,3.25,3.375
675,26,2,3,2,3,4,4,3,4,4,4,2,2,2,0.245,-0.32,0.007,-1.024,0.286,3.125,3.125,3.125,3.5,3.75,2.5,3.625,3.75,3.5,2.125,3.25,3.375
677,26,2,3,4,4,3,4,3,5,5,5,4,5,5,0.535,1.091,0.586,0.939,0.621,3.125,3.125,3.125,3.5,3.75,2.5,3.625,3.75,3.5,2.125,3.25,3.375
679,27,1,3,2,2,3,2,2,2,2,2,1,2,2,-1.165,-0.667,-0.887,-0.214,-0.402,2.7,2.8,3.4,3.4,3.4,2.2,4,4.1,4,2.6,3.3,4.1
681,27,1,2,2,3,2,3,1,3,3,4,1,3,4,0.316,0.996,0.156,0.53,0.47,2.7,2.8,3.4,3.4,3.4,2.2,4,4.1,4,2.6,3.3,4.1
684,27,2,1,3,4,4,4,2,4,4,3,4,3,4,1.285,0.759,1.497,1.865,1.528,2.7,2.8,3.4,3.4,3.4,2.2,4,4.1,4,2.6,3.3,4.1
687,27,2,3,3,4,3,4,2,5,5,5,5,5,4,-0.202,0.571,0.012,-0.064,1.6,2.7,2.8,3.4,3.4,3.4,2.2,4,4.1,4,2.6,3.3,4.1
688,27,1,3,3,3,3,3,1,4,4,4,1,4,4,0.341,-0.135,0.069,0.465,0.698,2.7,2.8,3.4,3.4,3.4,2.2,4,4.1,4,2.6,3.3,4.1
689,27,1,3,2,4,4,4,3,4,5,4,5,1,5,0.473,0.569,0.759,0.664,0.288,2.7,2.8,3.4,3.4,3.4,2.2,4,4.1,4,2.6,3.3,4.1
692,27,1,3,3,3,4,4,2,4,4,4,1,2,4,0.891,0.995,1.588,0.821,1.27,2.7,2.8,3.4,3.4,3.4,2.2,4,4.1,4,2.6,3.3,4.1
696,27,1,4,4,4,4,4,5,5,5,5,4,5,5,0.132,-0.051,-0.306,0.785,-0.03,2.7,2.8,3.4,3.4,3.4,2.2,4,4.1,4,2.6,3.3,4.1
697,27,2,2,3,3,3,2,2,4,4,4,3,4,4,2.256,1.241,1.654,1.64,2.093,2.7,2.8,3.4,3.4,3.4,2.2,4,4.1,4,2.6,3.3,4.1
701,27,1,3,3,4,4,4,2,5,5,5,1,4,5,0.508,0.884,0.693,1.193,0.763,2.7,2.8,3.4,3.4,3.4,2.2,4,4.1,4,2.6,3.3,4.1
715,28,1,3,3,3,4,4,3,5,4,4,2,2,2,0.451,0.906,0.983,-0.1,0.706,2.5,3,3,3.5,3.5,2,5,4,2.5,1.5,1.5,1.5
716,28,1,2,3,3,3,3,1,5,4,1,1,1,1,0.349,1.253,1.543,0.607,1.36,2.5,3,3,3.5,3.5,2,5,4,2.5,1.5,1.5,1.5
722,29,1,3,3,4,3,3,3,4,4,4,2,4,4,-0.407,-0.856,-0.349,-1.066,-0.965,3.4,3,3.4,3.8,3.6,2.4,3.4,2.6,2.4,1.6,2.6,2.4
729,29,1,4,3,4,4,4,4,4,4,4,3,4,4,-1.423,-0.755,0.144,-0.156,-0.841,3.4,3,3.4,3.8,3.6,2.4,3.4,2.6,2.4,1.6,2.6,2.4
731,29,1,3,3,1,4,4,1,2,1,1,1,1,1,-0.09,-0.204,0.201,-0.504,0.221,3.4,3,3.4,3.8,3.6,2.4,3.4,2.6,2.4,1.6,2.6,2.4
735,29,1,3,3,4,4,3,1,4,1,1,1,1,1,0.3,-0.042,0.553,0.266,0.374,3.4,3,3.4,3.8,3.6,2.4,3.4,2.6,2.4,1.6,2.6,2.4
736,29,1,4,3,4,4,4,3,3,3,2,1,3,2,-0.006,-0.054,-0.299,0.029,-0.158,3.4,3,3.4,3.8,3.6,2.4,3.4,2.6,2.4,1.6,2.6,2.4
737,30,1,3,3,4,4,4,3,4,4,4,2,3,2,0.908,1.192,0.037,0.939,-0.293,3,2.91666666666667,3,3.5,3.5,1.58333333333333,3.66666666666667,4,3,1.66666666666667,3.25,1.75
738,30,1,2,2,1,4,4,1,5,5,5,4,4,4,-0.688,-1.08,-1.031,-0.189,-0.49,3,2.91666666666667,3,3.5,3.5,1.58333333333333,3.66666666666667,4,3,1.66666666666667,3.25,1.75
740,30,1,3,3,3,3,4,1,3,4,2,1,4,1,0.555,-0.405,0.347,0.093,-0.15,3,2.91666666666667,3,3.5,3.5,1.58333333333333,3.66666666666667,4,3,1.66666666666667,3.25,1.75
743,30,1,4,4,4,4,4,1,3,4,3,1,3,3,0.153,-0.019,-0.13,-0.363,0.43,3,2.91666666666667,3,3.5,3.5,1.58333333333333,3.66666666666667,4,3,1.66666666666667,3.25,1.75
744,30,1,3,3,3,3,4,1,4,4,1,1,2,1,0.362,0.233,-0.113,0.777,0.312,3,2.91666666666667,3,3.5,3.5,1.58333333333333,3.66666666666667,4,3,1.66666666666667,3.25,1.75
745,30,1,3,3,3,3,3,2,4,4,4,1,4,1,-0.092,-0.364,-0.126,-0.045,-0.548,3,2.91666666666667,3,3.5,3.5,1.58333333333333,3.66666666666667,4,3,1.66666666666667,3.25,1.75
747,30,1,3,2,3,3,3,1,4,4,3,3,3,2,-0.946,-0.584,0.046,-0.164,-0.013,3,2.91666666666667,3,3.5,3.5,1.58333333333333,3.66666666666667,4,3,1.66666666666667,3.25,1.75
750,30,1,3,3,1,4,2,2,4,5,2,1,4,1,-0.544,0.22,-0.484,-0.854,0.321,3,2.91666666666667,3,3.5,3.5,1.58333333333333,3.66666666666667,4,3,1.66666666666667,3.25,1.75
753,30,1,3,3,4,4,3,2,4,5,5,1,2,1,0.225,0.344,0.972,0.731,1.01,3,2.91666666666667,3,3.5,3.5,1.58333333333333,3.66666666666667,4,3,1.66666666666667,3.25,1.75
759,30,1,3,3,3,3,3,2,4,4,4,2,4,2,0.236,-0.048,-0.595,-0.01,0.096,3,2.91666666666667,3,3.5,3.5,1.58333333333333,3.66666666666667,4,3,1.66666666666667,3.25,1.75
762,30,1,3,3,3,3,4,1,3,3,1,2,4,1,0.324,-0.073,-0.351,0.043,-0.358,3,2.91666666666667,3,3.5,3.5,1.58333333333333,3.66666666666667,4,3,1.66666666666667,3.25,1.75
765,30,1,3,3,4,4,4,2,2,2,2,1,2,2,-0.657,-0.083,-0.764,-0.955,0.095,3,2.91666666666667,3,3.5,3.5,1.58333333333333,3.66666666666667,4,3,1.66666666666667,3.25,1.75
773,31,1,4,4,4,4,4,2,3,2,2,1,2,1,-1.435,-1.44,-1.592,-1.92,-1.326,3,3,3.5,3.5,3.125,2.125,3.875,3.125,2.5,2,3.25,1.375
776,31,1,3,4,4,4,4,5,5,1,1,1,1,1,-1.797,-1.497,-0.798,-1.73,-1.237,3,3,3.5,3.5,3.125,2.125,3.875,3.125,2.5,2,3.25,1.375
784,31,2,2,2,3,3,1,1,5,5,2,3,5,1,-1.497,-0.368,-1.149,-0.982,-0.271,3,3,3.5,3.5,3.125,2.125,3.875,3.125,2.5,2,3.25,1.375
787,31,1,2,2,3,2,2,1,2,2,2,1,2,1,-0.656,-2.394,-1.547,-1.415,-0.66,3,3,3.5,3.5,3.125,2.125,3.875,3.125,2.5,2,3.25,1.375
788,31,1,4,4,3,4,3,1,4,4,2,2,4,2,-0.248,0.413,-0.236,-0.234,0.075,3,3,3.5,3.5,3.125,2.125,3.875,3.125,2.5,2,3.25,1.375
790,31,1,4,1,4,3,3,4,4,3,3,3,4,3,-0.25,-1.43,-1.402,-0.82,-0.729,3,3,3.5,3.5,3.125,2.125,3.875,3.125,2.5,2,3.25,1.375
792,31,2,1,4,3,4,4,1,4,4,4,3,4,1,-1.899,-2.025,-1.615,-1.865,-1.226,3,3,3.5,3.5,3.125,2.125,3.875,3.125,2.5,2,3.25,1.375
793,31,1,4,3,4,4,4,2,4,4,4,2,4,1,-1.021,-0.468,-0.555,-0.936,-0.518,3,3,3.5,3.5,3.125,2.125,3.875,3.125,2.5,2,3.25,1.375
797,32,1,2,2,2,2,2,1,3,3,3,3,3,1,-0.238,0.075,-0.383,0.147,-0.807,2.63636363636364,2.81818181818182,3.18181818181818,3.09090909090909,3.18181818181818,2.18181818181818,3.45454545454545,3.54545454545455,3,2.36363636363636,3.18181818181818,2.27272727272727
801,32,2,3,4,4,4,4,1,3,3,1,1,3,4,-0.612,-1.475,-1.302,-1.607,-0.751,2.63636363636364,2.81818181818182,3.18181818181818,3.09090909090909,3.18181818181818,2.18181818181818,3.45454545454545,3.54545454545455,3,2.36363636363636,3.18181818181818,2.27272727272727
803,32,1,1,1,2,4,4,1,4,4,4,2,4,2,-1.231,-1.451,-1.032,-1.179,-0.818,2.63636363636364,2.81818181818182,3.18181818181818,3.09090909090909,3.18181818181818,2.18181818181818,3.45454545454545,3.54545454545455,3,2.36363636363636,3.18181818181818,2.27272727272727
804,32,2,1,1,2,2,1,4,4,4,4,4,4,4,-0.921,-0.884,-0.903,-1.005,-1.264,2.63636363636364,2.81818181818182,3.18181818181818,3.09090909090909,3.18181818181818,2.18181818181818,3.45454545454545,3.54545454545455,3,2.36363636363636,3.18181818181818,2.27272727272727
810,32,1,4,3,3,3,4,1,2,2,1,1,1,1,-1.931,-1.518,-1.334,-1.763,-0.886,2.63636363636364,2.81818181818182,3.18181818181818,3.09090909090909,3.18181818181818,2.18181818181818,3.45454545454545,3.54545454545455,3,2.36363636363636,3.18181818181818,2.27272727272727
815,32,1,3,3,3,3,3,5,5,4,4,2,3,2,-0.485,0.02,0.178,-0.447,-0.309,2.63636363636364,2.81818181818182,3.18181818181818,3.09090909090909,3.18181818181818,2.18181818181818,3.45454545454545,3.54545454545455,3,2.36363636363636,3.18181818181818,2.27272727272727
816,32,1,2,2,3,2,3,1,2,4,3,3,2,1,-0.826,-1.205,-1.011,-0.742,-1.587,2.63636363636364,2.81818181818182,3.18181818181818,3.09090909090909,3.18181818181818,2.18181818181818,3.45454545454545,3.54545454545455,3,2.36363636363636,3.18181818181818,2.27272727272727
817,32,2,3,4,4,4,4,2,2,2,2,2,2,2,-2.065,-1.325,-1.489,-1.21,-1.448,2.63636363636364,2.81818181818182,3.18181818181818,3.09090909090909,3.18181818181818,2.18181818181818,3.45454545454545,3.54545454545455,3,2.36363636363636,3.18181818181818,2.27272727272727
